"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.WORDS","Answer.categories","Approve","Reject"
"30IRMPJWDYIBHVA591YMVUBD7QWKRU","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:44 PDT 2018","4","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 19:49:49 PDT 2018","","","3RWE2M8QWHARBR9323COSANFVHC0NF","A1GF4A7E5KTXS8","Rejected","Sat Apr 07 09:45:28 PDT 2018","Sat Apr 07 09:45:35 PDT 2018","Tue Apr 10 09:45:35 PDT 2018","","Sat Apr 07 12:49:49 PDT 2018","a kitten is not the size of a house","7","0% (0/1)","0% (0/1)","0% (0/1)","Kitten","category 8"
"30IRMPJWDYIBHVA591YMVUBD7QWKRU","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:44 PDT 2018","4","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 19:49:49 PDT 2018","","","3SKRO2GZ71RQAA9I19O8ENPL6EC1KD","A2XTDTDT3QSCB","Submitted","Sat Apr 07 09:41:41 PDT 2018","Sat Apr 07 09:41:49 PDT 2018","Tue Apr 10 09:41:49 PDT 2018","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","Kitten","category 5"
"3B286OTISDGO7UI6P5COZPMQSX8AJD","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:44 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:44 PDT 2018","","","3PJ71Z61R426TEQRXCXJOEB5VK291T","A36SM7QM8OK3H6","Submitted","Sat Apr 07 09:50:17 PDT 2018","Sat Apr 07 09:50:39 PDT 2018","Tue Apr 10 09:50:39 PDT 2018","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","Major League","category 10"
"3B286OTISDGO7UI6P5COZPMQSX8AJD","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:44 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:44 PDT 2018","","","3TE3O857308JMZ49AXXJKIL4TCKR2D","A1GF4A7E5KTXS8","Submitted","Sat Apr 07 09:45:54 PDT 2018","Sat Apr 07 09:46:01 PDT 2018","Tue Apr 10 09:46:01 PDT 2018","","","","7","0% (0/1)","0% (0/1)","0% (0/1)","Major League","category 8"
"3RSBJ6YZEBPX4WQBGYQLLME3O7VOFN","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:58 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:58 PDT 2018","","","38BQUHLA9W06WQGMSNZZ5WUXOUIMOR","AJAPJJTISC36L","Submitted","Sat Apr 07 09:48:14 PDT 2018","Sat Apr 07 09:48:18 PDT 2018","Tue Apr 10 09:48:18 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","Brush","category 4"
"3RSBJ6YZEBPX4WQBGYQLLME3O7VOFN","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:58 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:58 PDT 2018","","","3Z7VU45IPYHLZ5841ARI12DYANR1Z1","A36SM7QM8OK3H6","Submitted","Sat Apr 07 09:50:06 PDT 2018","Sat Apr 07 09:50:22 PDT 2018","Tue Apr 10 09:50:22 PDT 2018","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","Brush","category 4"
"30EMX9PEVJINIAAIOQYRL4G9TSFKSI","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:44 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:44 PDT 2018","","","3OLF68YTN91BOCU4WHQ49BQJ2C2FAE","A3683MQHQTG64Z","Submitted","Sat Apr 07 09:47:26 PDT 2018","Sat Apr 07 09:47:32 PDT 2018","Tue Apr 10 09:47:32 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Road","category 10"
"30EMX9PEVJINIAAIOQYRL4G9TSFKSI","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:44 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:44 PDT 2018","","","3TOK3KHVJTINBN9ZOHXAMEX7T5M7O0","A2PJAR334LPELC","Submitted","Sat Apr 07 09:43:34 PDT 2018","Sat Apr 07 09:43:40 PDT 2018","Tue Apr 10 09:43:40 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Road","category 2"
"36D1BWBEHM0P3ZTNFNW19ZV9K3BM2M","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:41:00 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:41:00 PDT 2018","","","33OOO72IVHL90W93BFRKWAV8TOYCTO","A104V8NZIQFN2F","Submitted","Sat Apr 07 09:56:22 PDT 2018","Sat Apr 07 09:56:26 PDT 2018","Tue Apr 10 09:56:26 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","Stream","category 10"
"36D1BWBEHM0P3ZTNFNW19ZV9K3BM2M","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:41:00 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:41:00 PDT 2018","","","3LPW2N6LKT231OFDWAUMN0B0KLJ5U0","A7L1P55WO7ZI","Submitted","Sat Apr 07 09:56:17 PDT 2018","Sat Apr 07 09:56:27 PDT 2018","Tue Apr 10 09:56:27 PDT 2018","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Stream","category 9"
"31J7RYECZKPY8WT6W7V8436FSS7L12","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:47 PDT 2018","4","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 19:52:44 PDT 2018","","","3K3R2QNK8B3M2BHPZ073ZGG26HZU9D","AJWES6SFIP3AT","Rejected","Sat Apr 07 09:50:17 PDT 2018","Sat Apr 07 09:51:45 PDT 2018","Tue Apr 10 09:51:45 PDT 2018","","Sat Apr 07 12:52:44 PDT 2018","a whale is not hand sized","88","0% (0/1)","0% (0/1)","0% (0/1)","Right Whale","category 4"
"31J7RYECZKPY8WT6W7V8436FSS7L12","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:47 PDT 2018","4","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 19:52:44 PDT 2018","","","3R2UR8A0IAGHQ2FQ6U18GDAVVY1XOL","A3M0UCEKS8AWCG","Submitted","Sat Apr 07 09:44:57 PDT 2018","Sat Apr 07 09:45:03 PDT 2018","Tue Apr 10 09:45:03 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Right Whale","category 9"
"31J7RYECZKPY8WT6W7V8436FSS7L12","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:47 PDT 2018","4","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 19:52:44 PDT 2018","","","3WLEIWSYHOH6X5Q6ESLP6EJY63OH28","A1UK3TH4ILHRZM","Submitted","Sat Apr 07 09:50:43 PDT 2018","Sat Apr 07 09:50:49 PDT 2018","Tue Apr 10 09:50:49 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Right Whale","category 10"
"3IV1AEQ4DQCAO6PRS7SA3YGV298J8I","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:52 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:52 PDT 2018","","","39GAF6DQWR04QL3U0D2FGW02MCK1V0","A27XJU4D5PDV0S","Submitted","Sat Apr 07 09:47:05 PDT 2018","Sat Apr 07 09:47:10 PDT 2018","Tue Apr 10 09:47:10 PDT 2018","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","Church","category 9"
"3IV1AEQ4DQCAO6PRS7SA3YGV298J8I","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:52 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:52 PDT 2018","","","3A1COHJ8NJVHJKSVU9UQG5W1S3F8H1","AWR2H6FRG5BWK","Submitted","Sat Apr 07 09:48:37 PDT 2018","Sat Apr 07 09:48:44 PDT 2018","Tue Apr 10 09:48:44 PDT 2018","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Church","category 9"
"3IV1AEQ4DQCAO6PRS7SA3YGV298J8I","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:52 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:52 PDT 2018","","","3V5Q80FXIXRR3XJ7Z7WN2KIONY532M","AZW17SOXP416U","Submitted","Sat Apr 07 09:45:16 PDT 2018","Sat Apr 07 09:45:19 PDT 2018","Tue Apr 10 09:45:19 PDT 2018","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","Church","category 9"
"388CL5C1RIM9C7EKYWYTWQMM9H3LH1","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:53 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:53 PDT 2018","","","3JNQLM5FT4M8J19W5D0NY6C5NKX2L0","AJAPJJTISC36L","Submitted","Sat Apr 07 09:50:37 PDT 2018","Sat Apr 07 09:50:41 PDT 2018","Tue Apr 10 09:50:41 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","Shampoo","category 5"
"388CL5C1RIM9C7EKYWYTWQMM9H3LH1","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:53 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:53 PDT 2018","","","3L4D84MILZS631OELDRH5V5F8EAJHX","A3L2MLJTYY5PTP","Submitted","Sat Apr 07 09:52:17 PDT 2018","Sat Apr 07 09:52:25 PDT 2018","Tue Apr 10 09:52:25 PDT 2018","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","Shampoo","category 5"
"388CL5C1RIM9C7EKYWYTWQMM9H3LH1","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:53 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:53 PDT 2018","","","3PWWM24LHSYD4UPDBORJT1QZ3KX28D","A3M0UCEKS8AWCG","Submitted","Sat Apr 07 09:47:24 PDT 2018","Sat Apr 07 09:47:29 PDT 2018","Tue Apr 10 09:47:29 PDT 2018","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","Shampoo","category 3"
"3HEADTGN2ORPX64H85CTX3MUNO3VRR","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:41:10 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:41:10 PDT 2018","","","38YMOXR4MUZCCW4WWTJSXUAX1W46WF","AJWES6SFIP3AT","Submitted","Sat Apr 07 09:53:22 PDT 2018","Sat Apr 07 09:56:15 PDT 2018","Tue Apr 10 09:56:15 PDT 2018","","","","173","0% (0/1)","0% (0/1)","0% (0/1)","Baby","category 5"
"3HEADTGN2ORPX64H85CTX3MUNO3VRR","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:41:10 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:41:10 PDT 2018","","","3NC5L260MOM0QGO560VMA6AORT7FOE","A36SM7QM8OK3H6","Submitted","Sat Apr 07 09:51:46 PDT 2018","Sat Apr 07 09:52:06 PDT 2018","Tue Apr 10 09:52:06 PDT 2018","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","Baby","category 5"
"3HEADTGN2ORPX64H85CTX3MUNO3VRR","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:41:10 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:41:10 PDT 2018","","","3NXNZ5RS1AXK405TMSESPO2IY6379P","A2PBRI6BOYDN94","Submitted","Sat Apr 07 09:53:35 PDT 2018","Sat Apr 07 09:53:52 PDT 2018","Tue Apr 10 09:53:52 PDT 2018","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Baby","category 7"
"37S0QRNUFAFL4PT813VJE87HMYE88N","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:53 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:53 PDT 2018","","","36H9ULYP62UMP5X8QN3H2AT2SZVJFX","AJWES6SFIP3AT","Submitted","Sat Apr 07 09:45:09 PDT 2018","Sat Apr 07 09:45:13 PDT 2018","Tue Apr 10 09:45:13 PDT 2018","","","","4","0% (0/1)","0% (0/1)","0% (0/1)","Wallet","category 4"
"37S0QRNUFAFL4PT813VJE87HMYE88N","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:53 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:53 PDT 2018","","","3MH9DQ757WC1HL4XD6DDRX2PAUTUG3","A3683MQHQTG64Z","Submitted","Sat Apr 07 09:46:58 PDT 2018","Sat Apr 07 09:47:14 PDT 2018","Tue Apr 10 09:47:14 PDT 2018","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","Wallet","category 4"
"37S0QRNUFAFL4PT813VJE87HMYE88N","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:53 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:53 PDT 2018","","","3U5JL4WY5K9DM958NAMZ2F4QE71X4B","A11A83GK7BV037","Submitted","Sat Apr 07 09:47:08 PDT 2018","Sat Apr 07 09:47:14 PDT 2018","Tue Apr 10 09:47:14 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Wallet","category 4"
"3QE4DGPGBQAZE3CO8YHUP98A8VV4GS","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:37 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:37 PDT 2018","","","3EF8EXOTT1VVZQ30JOOWD8P8RPCJ1W","A3QT4TLPD63Q7B","Submitted","Sat Apr 07 09:44:54 PDT 2018","Sat Apr 07 09:44:58 PDT 2018","Tue Apr 10 09:44:58 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","Check","category 4"
"3QE4DGPGBQAZE3CO8YHUP98A8VV4GS","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:37 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:37 PDT 2018","","","3NPFYT4IZC4TYPYSIBO0B41T4CAXGY","A2HGYNZ046TB9V","Submitted","Sat Apr 07 09:47:29 PDT 2018","Sat Apr 07 09:48:23 PDT 2018","Tue Apr 10 09:48:23 PDT 2018","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","Check","category 1"
"3QE4DGPGBQAZE3CO8YHUP98A8VV4GS","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:37 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:37 PDT 2018","","","3YJ6NA41JBGYGIM24QZME476U5IPJ6","A2PD2K72QJHQPO","Submitted","Sat Apr 07 09:44:21 PDT 2018","Sat Apr 07 09:44:29 PDT 2018","Tue Apr 10 09:44:29 PDT 2018","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","Check","category 2"
"3XAOZ9UYRYQ9ZT9JOC34LP592YU1Q7","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:38 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:38 PDT 2018","","","3ND9UOO81K2UVH73JXPUMDSURRSLW1","A2MCG5W6LHSRG9","Submitted","Sat Apr 07 09:52:18 PDT 2018","Sat Apr 07 09:54:48 PDT 2018","Tue Apr 10 09:54:48 PDT 2018","","","","150","0% (0/0)","0% (0/0)","0% (0/0)","Nile Crocodile","category 8"
"3XAOZ9UYRYQ9ZT9JOC34LP592YU1Q7","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:38 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:38 PDT 2018","","","3V0Z7YWSIY0BF6LQJH2TLFA7EI12VL","A1GF4A7E5KTXS8","Submitted","Sat Apr 07 09:56:08 PDT 2018","Sat Apr 07 09:56:13 PDT 2018","Tue Apr 10 09:56:13 PDT 2018","","","","5","0% (0/1)","0% (0/1)","0% (0/1)","Nile Crocodile","category 7"
"3XAOZ9UYRYQ9ZT9JOC34LP592YU1Q7","3K17V65Z3LYKF53VPWAI4514KML8MF","Pick the best category","Categorize the given object (word) based on how big it generally is","categorize","$0.02","Sat Apr 07 09:40:38 PDT 2018","3","BatchId:3184697;OriginalHitTemplateId:926051498;","86400","259200","Sat Apr 07 16:40:38 PDT 2018","","","3X31TUMD7XM1UGR0M909TN20VEIL11","A3M0UCEKS8AWCG","Submitted","Sat Apr 07 09:48:54 PDT 2018","Sat Apr 07 09:49:00 PDT 2018","Tue Apr 10 09:49:00 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Nile Crocodile","category 8"
